Ligand,0
fattyacidsDecoy272,-10.548578333333333
fattyacidsDecoy273,-10.392756666666669
fattyacidsDecoy277,-10.57118111111111
fattyacidsDecoy279,-10.953821111111111
fattyacidsDecoy281,-10.985986666666667
fattyacidsDecoy282,-9.68004
fattyacidsDecoy283,-10.124122222222221
fattyacidsDecoy285,-8.644618888888889
fattyacidsDecoy287,-10.487826666666665
fattyacidsDecoy288,-9.46895888888889
fattyacidsDecoy290,-10.941205555555555
fattyacidsDecoy293,-11.068302222222222
fattyacidsDecoy295,-9.860351111111113
fattyacidsDecoy30,-9.436011111111112
fattyacidsDecoy300,-9.448771111111112
fattyacidsDecoy301,-8.94029111111111
fattyacidsDecoy303,-9.284144444444445
fattyacidsDecoy304,-9.9634
fattyacidsDecoy311,-10.197046666666665
fattyacidsDecoy314,-8.68725888888889
fattyacidsDecoy315,-10.729321111111112
fattyacidsDecoy317,-11.197170000000002
fattyacidsDecoy318,-8.932402222222223
fattyacidsDecoy32,-10.527033333333334
fattyacidsDecoy320,-10.392290000000001
fattyacidsDecoy321,-9.552754444444446
fattyacidsDecoy322,-10.994936666666668
fattyacidsDecoy323,-10.25344
fattyacidsDecoy325,-11.224252222222221
fattyacidsDecoy33,-10.660535555555555
fattyacidsDecoy332,-8.811900000000001
fattyacidsDecoy334,-9.849456666666667
fattyacidsDecoy336,-10.273324444444443
fattyacidsDecoy339,-9.988714444444446
fattyacidsDecoy340,-9.632697777777777
fattyacidsDecoy341,-10.872259999999999
fattyacidsDecoy343,-11.641305555555556
fattyacidsDecoy344,-9.578155555555556
fattyacidsDecoy360,-10.594113333333333
fattyacidsDecoy362,-11.220157777777777
fattyacidsDecoy363,-8.88188888888889
fattyacidsDecoy365,-11.000475555555559
fattyacidsDecoy366,-9.287705555555556
fattyacidsDecoy367,-9.929165555555556
fattyacidsDecoy368,-9.820806666666668
fattyacidsDecoy37,-10.842165555555555
fattyacidsDecoy378,-12.083739999999999
fattyacidsDecoy379,-9.710235555555554
fattyacidsDecoy38,-9.877837777777778
fattyacidsDecoy383,-10.58349888888889
fattyacidsDecoy384,-11.293102222222224
fattyacidsDecoy387,-10.989254444444443
fattyacidsDecoy388,-10.967142222222222
fattyacidsDecoy389,-11.264242222222222
fattyacidsDecoy390,-10.311707777777778
fattyacidsDecoy391,-12.232561111111112
fattyacidsDecoy393,-10.48226111111111
fattyacidsDecoy394,-10.652324444444444
fattyacidsDecoy395,-10.694270000000001
fattyacidsDecoy396,-9.91616
fattyacidsDecoy4,-10.833917777777778
fattyacidsDecoy40,-11.280145555555556
fattyacidsDecoy400,-9.811047777777778
fattyacidsDecoy401,-10.541047777777779
fattyacidsDecoy403,-10.090168888888888
fattyacidsDecoy404,-10.023895555555555
fattyacidsDecoy405,-9.883737777777778
fattyacidsDecoy407,-10.133573333333333
fattyacidsDecoy411,-8.663966666666667
fattyacidsDecoy413,-10.947622222222222
fattyacidsDecoy414,-11.089107777777778
fattyacidsDecoy415,-10.070368888888888
fattyacidsDecoy418,-11.66098
fattyacidsDecoy419,-10.045611111111112
fattyacidsDecoy421,-9.499323333333335
fattyacidsDecoy422,-10.70516
fattyacidsDecoy423,-9.938366666666667
fattyacidsDecoy424,-12.027285555555556
fattyacidsDecoy427,-11.24812
fattyacidsDecoy428,-9.948591111111112
fattyacidsDecoy429,-9.88613
fattyacidsDecoy430,-9.885764444444446
fattyacidsDecoy431,-11.013725555555554
fattyacidsDecoy433,-10.331713333333333
fattyacidsDecoy436,-10.506490000000001
fattyacidsDecoy439,-10.37389888888889
fattyacidsDecoy440,-10.980817777777778
fattyacidsDecoy441,-10.402215555555555
fattyacidsDecoy445,-10.115789999999999
fattyacidsDecoy446,-8.745983333333335
fattyacidsDecoy449,-10.615966666666667
fattyacidsDecoy45,-10.087654444444444
fattyacidsDecoy451,-10.90492111111111
fattyacidsDecoy457,-10.143156666666668
fattyacidsDecoy458,-8.907255555555556
fattyacidsDecoy459,-11.026434444444446
fattyacidsDecoy470,-11.23483
fattyacidsDecoy471,-10.653703333333333
fattyacidsDecoy472,-10.020345555555556
fattyacidsDecoy478,-9.66632888888889
fattyacidsDecoy48,-10.291934444444443
fattyacidsDecoy481,-10.621794444444445
fattyacidsDecoy484,-10.069746666666667
fattyacidsDecoy485,-9.777147777777778
fattyacidsDecoy487,-9.834004444444446
fattyacidsDecoy488,-10.476693333333333
fattyacidsDecoy489,-11.030665555555558
fattyacidsDecoy49,-9.29016
fattyacidsDecoy490,-9.782763333333333
fattyacidsDecoy492,-9.108996666666668
fattyacidsDecoy493,-9.448672222222223
fattyacidsDecoy494,-9.201972222222222
fattyacidsDecoy495,-9.641137777777779
fattyacidsDecoy496,-10.394332222222223
fattyacidsDecoy499,-9.987988888888887
fattyacidsDecoy500,-9.502675555555557
fattyacidsDecoy502,-11.234045555555555
fattyacidsDecoy509,-10.38710888888889
fattyacidsDecoy51,-8.98603888888889
fattyacidsDecoy511,-8.97116
fattyacidsDecoy515,-11.102752222222222
fattyacidsDecoy516,-10.392543333333334
fattyacidsDecoy518,-12.028513333333331
fattyacidsDecoy519,-10.517570000000001
fattyacidsDecoy52,-9.174906666666667
fattyacidsDecoy520,-8.980453333333331
fattyacidsDecoy521,-10.08410888888889
fattyacidsDecoy523,-10.575956666666668
fattyacidsDecoy524,-10.478224444444445
fattyacidsDecoy527,-11.277985555555555
fattyacidsDecoy529,-11.474352222222223
fattyacidsDecoy530,-10.042005555555555
fattyacidsDecoy531,-10.335778888888889
fattyacidsDecoy532,-9.780240000000001
fattyacidsDecoy533,-10.413537777777776
fattyacidsDecoy536,-9.016614444444443
fattyacidsDecoy537,-10.659065555555557
fattyacidsDecoy549,-9.772225555555556
fattyacidsDecoy55,-10.502105555555557
fattyacidsDecoy552,-9.977001111111111
fattyacidsDecoy553,-11.93125
fattyacidsDecoy555,-10.544447777777778
fattyacidsDecoy557,-10.800774444444443
fattyacidsDecoy56,-11.131197777777778
fattyacidsDecoy561,-9.16294
fattyacidsDecoy562,-9.826158888888889
fattyacidsDecoy566,-10.394952222222223
fattyacidsDecoy567,-10.42809888888889
fattyacidsDecoy568,-11.065137777777778
fattyacidsDecoy569,-11.112686666666667
fattyacidsDecoy57,-10.06629
fattyacidsDecoy570,-10.646434444444445
fattyacidsDecoy571,-10.267977777777778
fattyacidsDecoy572,-11.593804444444444
fattyacidsDecoy575,-10.271532222222222
fattyacidsDecoy576,-9.621626666666666
fattyacidsDecoy578,-10.740706666666668
fattyacidsDecoy579,-10.517616666666667
fattyacidsDecoy58,-8.19994111111111
fattyacidsDecoy581,-9.525385555555557
fattyacidsDecoy582,-9.589435555555555
fattyacidsDecoy583,-10.054987777777777
fattyacidsDecoy584,-10.437303333333334
fattyacidsDecoy585,-11.327191111111112
fattyacidsDecoy587,-10.172226666666667
fattyacidsDecoy588,-10.29226
fattyacidsDecoy589,-10.836826666666667
fattyacidsDecoy59,-10.35555
fattyacidsDecoy590,-9.337515555555555
fattyacidsDecoy595,-8.854998888888888
fattyacidsDecoy596,-9.897976666666667
fattyacidsDecoy597,-9.963166666666666
fattyacidsDecoy599,-10.299905555555556
fattyacidsDecoy60,-9.676675555555555
fattyacidsDecoy602,-10.911208888888888
fattyacidsDecoy604,-10.402547777777777
fattyacidsDecoy605,-9.773512222222223
fattyacidsDecoy606,-9.074773333333333
fattyacidsDecoy607,-10.678939999999999
fattyacidsDecoy608,-9.97433
fattyacidsDecoy610,-11.278167777777776
fattyacidsDecoy612,-9.881462222222224
fattyacidsDecoy613,-10.617083333333333
fattyacidsDecoy630,-9.39020888888889
fattyacidsDecoy633,-9.128804444444446
fattyacidsDecoy637,-10.057308888888889
fattyacidsDecoy638,-10.470072222222221
fattyacidsDecoy639,-10.066137777777778
fattyacidsDecoy64,-11.121496666666667
fattyacidsDecoy640,-11.125222222222222
fattyacidsDecoy641,-10.768512222222222
fattyacidsDecoy642,-9.259196666666668
fattyacidsDecoy643,-10.411861111111113
fattyacidsDecoy647,-11.307988888888888
fattyacidsDecoy648,-12.155410000000002
fattyacidsDecoy650,-10.188064444444445
fattyacidsDecoy651,-9.680162222222222
fattyacidsDecoy652,-11.015332222222222
fattyacidsDecoy653,-11.403232222222222
fattyacidsDecoy654,-9.886742222222223
fattyacidsDecoy655,-9.936387777777776
fattyacidsDecoy657,-10.955625555555557
fattyacidsDecoy658,-9.469438888888888
fattyacidsDecoy659,-7.8965122222222215
fattyacidsDecoy66,-9.404246666666667
fattyacidsDecoy660,-10.37978888888889
fattyacidsDecoy664,-10.08846
fattyacidsDecoy665,-11.144573333333334
fattyacidsDecoy667,-9.898438888888888
fattyacidsDecoy668,-9.621501111111112
fattyacidsDecoy669,-9.35760888888889
fattyacidsDecoy671,-10.196541111111111
fattyacidsDecoy672,-11.12452888888889
fattyacidsDecoy673,-10.61958777777778
fattyacidsDecoy674,-11.215357777777777
fattyacidsDecoy677,-11.518381111111111
fattyacidsDecoy678,-11.471557777777777
fattyacidsDecoy679,-11.768971111111112
fattyacidsDecoy680,-10.311721111111112
fattyacidsDecoy682,-11.379878888888888
fattyacidsDecoy683,-10.12655111111111
fattyacidsDecoy685,-10.605192222222222
fattyacidsDecoy686,-11.072479999999999
fattyacidsDecoy687,-10.272956666666667
fattyacidsDecoy689,-11.115911111111112
fattyacidsDecoy69,-10.19788
fattyacidsDecoy692,-9.649458888888889
fattyacidsDecoy693,-10.324526666666667
fattyacidsDecoy695,-10.739758888888888
fattyacidsDecoy699,-10.70898888888889
fattyacidsDecoy7,-8.827883333333332
fattyacidsDecoy700,-10.42597888888889
fattyacidsDecoy701,-9.47680888888889
fattyacidsDecoy703,-11.324486666666667
fattyacidsDecoy704,-10.957392222222223
fattyacidsDecoy706,-10.992628888888888
fattyacidsDecoy708,-11.247554444444445
fattyacidsDecoy710,-8.846939999999998
fattyacidsDecoy713,-10.272525555555555
fattyacidsDecoy715,-10.395246666666667
fattyacidsDecoy722,-10.022461111111111
fattyacidsDecoy734,-9.867146666666669
fattyacidsDecoy736,-9.803442222222223
fattyacidsDecoy741,-9.528676666666668
fattyacidsDecoy742,-9.057057777777779
fattyacidsDecoy743,-11.021065555555554
fattyacidsDecoy745,-10.885869999999999
fattyacidsDecoy746,-10.971875555555554
fattyacidsDecoy749,-9.835264444444443
fattyacidsDecoy75,-10.13038888888889
fattyacidsDecoy751,-9.488366666666666
fattyacidsDecoy752,-10.269974444444443
fattyacidsDecoy753,-11.042422222222221
fattyacidsDecoy754,-10.181063333333332
fattyacidsDecoy759,-10.128831111111111
fattyacidsDecoy760,-11.129006666666667
fattyacidsDecoy761,-10.192946666666666
fattyacidsDecoy763,-9.247302222222222
fattyacidsDecoy766,-11.445533333333332
fattyacidsDecoy773,-10.159843333333335
fattyacidsDecoy776,-9.222452222222223
fattyacidsDecoy777,-10.094399999999998
fattyacidsDecoy778,-9.737455555555556
fattyacidsDecoy779,-9.380034444444446
fattyacidsDecoy780,-11.103516666666666
fattyacidsDecoy782,-12.063724444444444
fattyacidsDecoy783,-10.57561111111111
fattyacidsDecoy784,-9.481552222222222
fattyacidsDecoy788,-10.260384444444446
fattyacidsDecoy791,-11.563137777777778
fattyacidsDecoy792,-11.530152222222222
fattyacidsDecoy793,-11.023512222222223
fattyacidsDecoy796,-9.950257777777779
fattyacidsDecoy797,-10.655867777777779
fattyacidsDecoy8,-9.28183
fattyacidsDecoy800,-9.79392777777778
fattyacidsDecoy816,-9.938935555555556
fattyacidsDecoy819,-8.937353333333332
fattyacidsDecoy821,-12.369926666666666
fattyacidsDecoy823,-10.000913333333333
fattyacidsDecoy825,-9.389274444444444
fattyacidsDecoy826,-9.177507777777778
fattyacidsDecoy827,-9.28322888888889
fattyacidsDecoy828,-10.920746666666668
fattyacidsDecoy830,-11.02066777777778
fattyacidsDecoy831,-11.330687777777777
fattyacidsDecoy832,-11.220503333333335
fattyacidsDecoy833,-10.559555555555555
fattyacidsDecoy834,-9.609277777777779
fattyacidsDecoy840,-10.425045555555554
fattyacidsDecoy841,-10.690568888888889
fattyacidsDecoy842,-9.972618888888888
fattyacidsDecoy843,-10.31587
fattyacidsDecoy845,-9.840441111111112
fattyacidsDecoy848,-10.99911111111111
fattyacidsDecoy850,-9.772626666666666
fattyacidsDecoy851,-11.29779777777778
fattyacidsDecoy852,-10.004042222222223
fattyacidsDecoy853,-11.231006666666667
fattyacidsDecoy859,-10.215416666666668
fattyacidsDecoy87,-9.928972222222223
fattyacidsDecoy88,-11.713132222222221
fattyacidsDecoy89,-9.921584444444443
fattyacidsDecoy901,-9.951182222222222
fattyacidsDecoy902,-9.995481111111111
fattyacidsDecoy903,-8.741075555555554
fattyacidsDecoy904,-10.813205555555555
fattyacidsDecoy911,-8.477363333333335
fattyacidsDecoy914,-7.541939999999999
fattyacidsDecoy915,-9.760712222222223
fattyacidsDecoy916,-9.818176666666666
fattyacidsDecoy917,-11.007708888888887
fattyacidsDecoy919,-10.487492222222222
fattyacidsDecoy922,-9.571778888888888
fattyacidsDecoy924,-11.023100000000001
fattyacidsDecoy927,-10.04186
fattyacidsDecoy928,-10.129656666666667
fattyacidsDecoy929,-10.416136666666667
fattyacidsDecoy931,-10.981803333333332
fattyacidsDecoy932,-9.518667777777779
fattyacidsDecoy935,-10.876413333333332
fattyacidsDecoy936,-10.048802222222221
fattyacidsDecoy937,-9.414007777777776
fattyacidsDecoy938,-10.934449999999998
fattyacidsDecoy939,-10.12954888888889
fattyacidsDecoy94,-9.80162111111111
fattyacidsDecoy941,-10.68397
fattyacidsDecoy942,-10.825266666666666
fattyacidsDecoy943,-11.027412222222223
fattyacidsDecoy944,-10.95443888888889
fattyacidsDecoy947,-11.086954444444444
fattyacidsDecoy948,-9.997952222222223
fattyacidsDecoy95,-10.369516666666668
fattyacidsDecoy950,-11.260866666666667
fattyacidsDecoy951,-9.95261111111111
fattyacidsDecoy952,-11.820047777777779
fattyacidsDecoy953,-11.655866666666668
fattyacidsDecoy955,-11.191540000000002
fattyacidsDecoy956,-11.652123333333334
fattyacidsDecoy957,-9.730695555555554
fattyacidsDecoy958,-9.282182222222223
fattyacidsDecoy959,-10.996514444444445
fattyacidsDecoy962,-11.244192222222223
fattyacidsDecoy963,-10.280992222222222
fattyacidsDecoy964,-10.582586666666666
fattyacidsDecoy965,-10.095124444444444
fattyacidsDecoy968,-10.959332222222221
fattyacidsDecoy969,-11.782886666666665
fattyacidsDecoy972,-10.402137777777776
fattyacidsDecoy974,-9.540233333333333
fattyacidsDecoy977,-9.825932222222223
fattyacidsDecoy979,-12.210661111111113
fattyacidsDecoy985,-8.977575555555555
fattyacidsDecoy986,-8.827756666666668
fattyacidsDecoy987,-10.40679
fattyacidsDecoy99,-11.529066666666667
fattyacidsDecoy998,-10.28937
fattyacidsDecoy999,-9.837076666666666
